x,y
9.599976000000003,-2.549976000000001
9.599976000000003,-2.799976000000001
9.899976000000002,-2.1499760000000023
9.899976000000002,-2.3999760000000023
9.899976000000002,-2.6499760000000023
9.899976000000002,-2.8999760000000023
8.799976000000001,1.3500239999999977
8.799976000000001,1.1000239999999977
2.299976000000001,-2.6499760000000023
-0.9000239999999948,3.750023999999996
-0.9000239999999948,3.500023999999996
1.8499760000000047,0.5000239999999962
1.8499760000000047,0.2500239999999962
1.8499760000000047,-0.2499760000000037
1.8499760000000047,-0.4999760000000037
5.149976000000002,2.3500239999999977
5.149976000000002,2.1000239999999977
4.649976000000002,0.8000239999999934
4.649976000000002,0.5500239999999934
4.649976000000002,0.3000239999999934
4.649976000000002,0.0500239999999934
4.649976000000002,-0.1999760000000066
4.649976000000002,-0.4499760000000066
4.649976000000002,-0.6999760000000066
7.449976000000007,2.8000239999999934
7.449976000000007,2.5500239999999934
7.449976000000007,2.3000239999999934
7.449976000000007,2.0500239999999934
2.3999760000000023,-2.599976000000005
5.849976000000005,-1.3499760000000052
5.849976000000005,-1.5999760000000052
5.849976000000005,-1.8499760000000047
3.1499760000000023,1.7500239999999962
6.599976000000005,2.750023999999996
6.599976000000005,2.500023999999996
6.599976000000005,2.250023999999996
6.599976000000005,2.000023999999996
6.949976000000007,1.8500239999999977
1.8499760000000047,1.9000239999999948
1.8499760000000047,1.6500239999999948
9.099976000000003,2.400023999999995
9.099976000000003,2.150023999999995
6.949976000000007,1.6000239999999977
1.8499760000000047,1.4000239999999948
6.949976000000007,1.3500239999999977
1.8499760000000047,1.1500239999999948
8.299976000000001,-3.4499760000000066
8.299976000000001,-3.699976000000007
8.299976000000001,-3.949976000000007
9.399976000000002,2.3000239999999934
9.399976000000002,2.0500239999999934
4.999976000000004,-1.8999760000000023
0.3999760000000023,1.450023999999999
0.3999760000000023,1.200023999999999
7.149976000000002,0.9000239999999948
7.149976000000002,0.6500239999999948
8.999976000000004,-1.0999760000000052
8.999976000000004,-1.3499760000000052
8.999976000000004,-1.5999760000000052
8.999976000000004,-1.8499760000000047
-0.8000239999999934,-2.249976000000004
-0.5000239999999962,-2.599976000000005
2.749976000000004,-3.049976000000001
2.749976000000004,-3.299976000000001
2.749976000000004,-3.549976000000001
2.749976000000004,-3.799976000000001
5.549976000000001,-3.999976000000004
3.1499760000000023,2.900023999999995
3.1499760000000023,2.650023999999995
3.1499760000000023,2.400023999999995
3.1499760000000023,2.150023999999995
3.349976000000005,-2.549976000000001
3.349976000000005,-2.799976000000001
6.599976000000005,3.650023999999995
6.599976000000005,3.400023999999995
6.599976000000005,3.150023999999995
9.449976000000008,1.950023999999999
9.449976000000008,1.700023999999999
9.449976000000008,1.450023999999999
4.349976000000005,1.7500239999999962
4.349976000000005,1.5000239999999962
4.349976000000005,1.2500239999999962
9.449976000000008,1.200023999999999
4.349976000000005,1.0000239999999962
4.699976000000007,0.8500239999999977
9.749976000000004,1.8500239999999977
9.749976000000004,1.6000239999999977
9.749976000000004,1.3500239999999977
4.699976000000007,0.6000239999999977
4.699976000000007,0.3500239999999976
4.699976000000007,0.1000239999999976
4.049976000000001,-2.549976000000001
-0.8000239999999934,-1.0999760000000052
-0.8000239999999934,-1.3499760000000052
-0.8000239999999934,-1.5999760000000052
-0.8000239999999934,-1.8499760000000047
2.4499760000000066,-2.549976000000001
9.199976000000008,-3.099976000000005
9.199976000000008,-3.349976000000005
9.199976000000008,-3.599976000000005
5.449976000000007,3.200023999999999
-0.5000239999999962,-1.4499760000000066
2.749976000000004,-2.6499760000000023
2.749976000000004,-2.8999760000000023
9.499976000000004,-3.1999760000000066
9.499976000000004,-3.4499760000000066
9.499976000000004,-3.699976000000007
9.499976000000004,-3.949976000000007
-0.9500239999999992,-2.299976000000001
-0.9500239999999992,-2.549976000000001
-0.9500239999999992,-2.799976000000001
3.499976000000004,1.950023999999999
3.499976000000004,1.700023999999999
8.349976000000005,-3.3999760000000023
8.349976000000005,-3.6499760000000014
8.349976000000005,-3.8999760000000014
3.249976000000004,-3.099976000000005
3.249976000000004,-3.349976000000005
3.249976000000004,-3.599976000000005
3.249976000000004,-3.849976000000005
8.649976000000002,-3.249976000000004
8.649976000000002,-3.499976000000004
8.649976000000002,-3.749976000000004
8.649976000000002,-3.999976000000004
7.199976000000007,0.9500239999999992
7.199976000000007,0.7000239999999991
1.1999760000000066,0.6000239999999977
7.499976000000004,0.8500239999999977
7.499976000000004,0.6000239999999977
1.1999760000000066,0.3500239999999976
1.1999760000000066,0.1000239999999976
0.9499760000000066,1.5500239999999934
0.9499760000000066,1.3000239999999934
3.349976000000005,3.1000239999999977
0.9499760000000066,1.0500239999999934
6.149976000000002,3.900023999999995
6.149976000000002,3.650023999999995
6.149976000000002,3.400023999999995
6.149976000000002,3.150023999999995
5.199976000000007,-1.1499760000000023
5.199976000000007,-1.3999760000000023
5.199976000000007,-1.6499760000000023
5.199976000000007,-1.8999760000000023
-0.7000239999999991,3.6000239999999977
-0.7000239999999991,3.3500239999999977
9.299976,1.8500239999999977
9.299976,1.6000239999999977
9.299976,1.3500239999999977
9.299976,1.1000239999999977
8.799976000000001,-1.9499760000000064
4.849976000000005,2.1000239999999977
7.349976000000005,2.750023999999996
7.349976000000005,2.500023999999996
7.349976000000005,2.250023999999996
7.349976000000005,2.000023999999996
7.649976000000002,2.900023999999995
7.649976000000002,2.650023999999995
7.649976000000002,2.400023999999995
7.649976000000002,2.150023999999995
-0.3000239999999934,0.7500239999999962
2.8999760000000023,1.8000239999999934
-0.3000239999999934,0.5000239999999962
-0.3000239999999934,0.2500239999999962
-0.3000239999999934,2.3999999996249244e-05
-0.3000239999999934,-0.2499760000000037
5.099976000000005,0.8500239999999977
5.099976000000005,0.6000239999999977
-0.3000239999999934,-0.4999760000000037
-2.3999999996249244e-05,0.9000239999999948
-2.3999999996249244e-05,0.6500239999999948
-2.3999999996249244e-05,0.4000239999999948
-2.3999999996249244e-05,0.1500239999999948
-2.3999999996249244e-05,-0.0999760000000051
-2.3999999996249244e-05,-0.3499760000000051
5.399976000000002,0.7500239999999962
5.399976000000002,0.5000239999999962
-2.3999999996249244e-05,-0.5999760000000052
5.399976000000002,-0.9999760000000038
4.249976000000004,-0.4499760000000066
6.499976000000004,2.950023999999999
6.499976000000004,2.700023999999999
6.499976000000004,2.450023999999999
1.3999760000000023,2.750023999999996
1.3999760000000023,2.250023999999996
6.499976000000004,2.200023999999999
1.3999760000000023,2.000023999999996
6.799976000000001,2.8500239999999977
6.799976000000001,2.6000239999999977
6.799976000000001,2.3500239999999977
6.799976000000001,2.1000239999999977
9.299976,2.250023999999996
9.299976,2.000023999999996
4.599976000000005,-0.6999760000000066
3.749976000000004,-2.499976000000004
4.549976000000001,0.9500239999999992
4.549976000000001,0.7000239999999991
4.549976000000001,0.4500239999999991
4.549976000000001,0.2000239999999991
7.349976000000005,3.900023999999995
7.349976000000005,3.650023999999995
7.349976000000005,3.400023999999995
7.349976000000005,3.150023999999995
7.049976000000001,0.8500239999999977
7.049976000000001,0.6000239999999977
2.599976000000005,1.8500239999999977
2.599976000000005,1.6000239999999977
-0.3000239999999934,1.4000239999999948
2.599976000000005,1.3500239999999977
-0.3000239999999934,1.1500239999999948
9.349976000000003,0.8000239999999934
7.999976000000004,1.700023999999999
5.099976000000005,1.7500239999999962
5.099976000000005,1.5000239999999962
7.999976000000004,1.450023999999999
-2.3999999996249244e-05,1.3000239999999934
5.099976000000005,1.2500239999999962
7.999976000000004,1.200023999999999
-2.3999999996249244e-05,1.0500239999999934
5.099976000000005,1.0000239999999962
9.999976000000004,-1.1999760000000066
5.399976000000002,1.9000239999999948
5.399976000000002,1.6500239999999948
5.399976000000002,1.4000239999999948
5.399976000000002,1.1500239999999948
9.999976000000004,-1.4499760000000066
9.999976000000004,-1.6999760000000066
9.999976000000004,-1.9499760000000064
2.349976000000005,-3.949976000000007
6.499976000000004,3.8500239999999977
6.499976000000004,3.6000239999999977
6.499976000000004,3.3500239999999977
6.499976000000004,3.1000239999999977
8.199976000000007,0.8500239999999977
8.199976000000007,0.6000239999999977
8.199976000000007,0.3500239999999976
8.499976000000004,0.7500239999999962
8.499976000000004,0.5000239999999962
8.499976000000004,0.2500239999999962
4.249976000000004,1.950023999999999
4.249976000000004,1.700023999999999
4.249976000000004,1.450023999999999
4.249976000000004,1.200023999999999
4.549976000000001,1.8500239999999977
4.549976000000001,1.6000239999999977
4.549976000000001,1.3500239999999977
4.549976000000001,1.1000239999999977
5.249976000000004,3.3000239999999934
5.249976000000004,3.0500239999999934
7.699976000000007,2.950023999999999
7.699976000000007,2.700023999999999
7.699976000000007,2.450023999999999
7.699976000000007,2.200023999999999
-0.9500239999999992,-0.8499760000000052
4.299976000000001,-3.949976000000007
9.699976000000008,-1.1499760000000023
9.699976000000008,-1.3999760000000023
9.699976000000008,-1.6499760000000023
9.699976000000008,-1.8999760000000023
4.949976000000007,-2.249976000000004
0.3499760000000051,0.8500239999999977
3.299976000000001,1.8000239999999934
0.3499760000000051,0.6000239999999977
0.3499760000000051,0.3500239999999976
0.3499760000000051,0.1000239999999976
9.199976000000008,-0.0999760000000051
5.749976000000004,0.9500239999999992
0.3499760000000051,-0.1499760000000023
9.199976000000008,-0.3499760000000051
0.3499760000000051,-0.3999760000000023
9.199976000000008,-0.5999760000000052
5.749976000000004,-0.7999760000000009
-0.5500239999999934,-3.1999760000000066
5.699976000000007,1.8500239999999977
5.699976000000007,1.6000239999999977
5.699976000000007,1.3500239999999977
5.699976000000007,1.1000239999999977
8.199976000000007,1.5000239999999962
8.199976000000007,1.2500239999999962
8.199976000000007,1.0000239999999962
8.499976000000004,1.6500239999999948
8.499976000000004,1.4000239999999948
8.499976000000004,1.1500239999999948
2.1499760000000023,1.8500239999999977
2.1499760000000023,1.6000239999999977
2.1499760000000023,1.3500239999999977
5.449976000000007,-3.949976000000007
5.599976000000005,2.8500239999999977
5.599976000000005,2.6000239999999977
5.599976000000005,2.3500239999999977
5.599976000000005,2.1000239999999977
5.899976000000002,2.750023999999996
5.899976000000002,2.500023999999996
5.899976000000002,2.250023999999996
5.899976000000002,2.000023999999996
9.699976000000008,2.3999999996249244e-05
9.699976000000008,-0.2499760000000037
9.699976000000008,-0.4999760000000037
9.699976000000008,-0.7499760000000038
9.699976000000008,-0.9999760000000038
9.399976000000002,-3.049976000000001
9.399976000000002,-3.299976000000001
9.399976000000002,-3.549976000000001
9.399976000000002,-3.799976000000001
6.099976000000005,1.9000239999999948
6.099976000000005,1.6500239999999948
6.099976000000005,1.4000239999999948
6.099976000000005,1.1500239999999948
-0.8500239999999977,-1.4999760000000038
-0.8500239999999977,-1.7499760000000038
-0.8500239999999977,-1.999976000000004
3.4499760000000066,0.1000239999999976
6.399976000000002,1.8000239999999934
6.399976000000002,1.5500239999999934
6.399976000000002,1.3000239999999934
6.399976000000002,1.0500239999999934
8.849976000000005,0.9500239999999992
8.849976000000005,0.7000239999999991
8.849976000000005,0.4500239999999991
8.849976000000005,0.2000239999999991
8.849976000000005,-0.0499760000000009
7.549976000000001,2.8500239999999977
7.549976000000001,2.6000239999999977
7.549976000000001,2.3500239999999977
7.549976000000001,2.1000239999999977
-0.7500239999999962,1.8500239999999977
-0.7500239999999962,1.6000239999999977
-0.7500239999999962,1.3500239999999977
-0.7500239999999962,1.1000239999999977
-0.4500239999999991,1.5000239999999962
9.849976000000003,2.3000239999999934
9.849976000000003,2.0500239999999934
-0.4500239999999991,1.2500239999999962
-0.4500239999999991,1.0000239999999962
5.599976000000005,3.000023999999996
-0.1000239999999976,0.8500239999999977
-0.1000239999999976,0.6000239999999977
5.299976000000001,0.9500239999999992
5.299976000000001,0.7000239999999991
-0.1000239999999976,0.3500239999999976
-0.1000239999999976,0.1000239999999976
5.299976000000001,-0.7999760000000009
9.099976000000003,-2.049976000000001
5.899976000000002,3.150023999999995
4.799976000000001,-2.099976000000005
4.799976000000001,-2.349976000000005
0.8499760000000052,1.450023999999999
0.8499760000000052,1.200023999999999
7.599976000000005,0.9000239999999948
7.599976000000005,0.6500239999999948
-0.8000239999999934,-0.7999760000000009
8.699976000000007,2.6000239999999977
8.699976000000007,2.3500239999999977
8.699976000000007,2.1000239999999977
8.999976000000004,2.500023999999996
6.099976000000005,2.8000239999999934
6.099976000000005,2.5500239999999934
6.099976000000005,2.3000239999999934
8.999976000000004,2.250023999999996
6.099976000000005,2.0500239999999934
8.999976000000004,2.000023999999996
1.3499760000000052,0.7500239999999962
1.3499760000000052,0.5000239999999962
1.3499760000000052,0.2500239999999962
1.3499760000000052,2.3999999996249244e-05
1.3499760000000052,-0.2499760000000037
1.3499760000000052,-0.4999760000000037
6.749976000000004,0.8500239999999977
1.3499760000000052,-0.7499760000000038
9.249976000000004,0.7500239999999962
9.249976000000004,0.5000239999999962
9.249976000000004,0.2500239999999962
4.149976000000002,0.8000239999999934
4.149976000000002,0.5500239999999934
4.149976000000002,0.3000239999999934
2.799976000000001,1.950023999999999
2.799976000000001,1.700023999999999
4.149976000000002,0.0500239999999934
9.549976,0.1500239999999948
9.549976,-0.0999760000000051
4.149976000000002,-0.1999760000000066
9.549976,-0.3499760000000051
9.549976,-0.5999760000000052
9.549976,-0.8499760000000052
2.6999760000000066,-3.1499760000000023
7.599976000000005,1.8000239999999934
7.599976000000005,1.5500239999999934
7.599976000000005,1.3000239999999934
7.599976000000005,1.0500239999999934
3.049976000000001,-1.049976000000001
3.049976000000001,-1.299976000000001
9.949976000000008,-3.1999760000000066
9.949976000000008,-3.4499760000000066
5.349976000000005,-1.0999760000000052
5.349976000000005,-1.3499760000000052
5.349976000000005,-1.5999760000000052
5.349976000000005,-1.8499760000000047
9.949976000000008,-3.699976000000007
9.949976000000008,-3.949976000000007
8.049976000000001,1.6000239999999977
8.049976000000001,1.3500239999999977
8.049976000000001,1.1000239999999977
8.399976000000002,0.9500239999999992
8.399976000000002,0.7000239999999991
8.399976000000002,0.4500239999999991
8.399976000000002,0.2000239999999991
3.949976000000007,1.950023999999999
3.949976000000007,1.700023999999999
3.949976000000007,1.450023999999999
3.949976000000007,1.200023999999999
6.449976000000007,1.8500239999999977
6.449976000000007,1.6000239999999977
6.449976000000007,1.3500239999999977
1.3499760000000052,1.9000239999999948
1.3499760000000052,1.6500239999999948
1.3499760000000052,1.4000239999999948
1.3499760000000052,1.1500239999999948
6.449976000000007,1.1000239999999977
5.949976000000007,-1.4499760000000066
6.749976000000004,1.7500239999999962
6.749976000000004,1.5000239999999962
6.749976000000004,1.2500239999999962
6.749976000000004,1.0000239999999962
4.549976000000001,-0.4999760000000037
4.549976000000001,-0.7499760000000038
9.899976000000002,-1.049976000000001
9.899976000000002,-1.299976000000001
9.899976000000002,-1.549976000000001
9.899976000000002,-1.799976000000001
-0.6500239999999948,-3.249976000000004
7.949976000000007,0.8500239999999977
7.949976000000007,0.6000239999999977
6.899976000000002,3.8000239999999934
6.899976000000002,3.5500239999999934
6.899976000000002,3.3000239999999934
6.899976000000002,3.0500239999999934
6.149976000000002,-1.799976000000001
1.6999760000000066,0.9500239999999992
1.6999760000000066,0.7000239999999991
1.6999760000000066,0.4500239999999991
1.6999760000000066,0.2000239999999991
1.6999760000000066,-0.0499760000000009
1.6999760000000066,-0.2999760000000009
1.6999760000000066,-0.5499760000000009
1.6999760000000066,-0.7999760000000009
9.599976000000003,-0.0499760000000009
9.599976000000003,-0.2999760000000009
9.599976000000003,-0.5499760000000009
9.599976000000003,-0.7999760000000009
2.6999760000000066,2.5500239999999934
2.6999760000000066,2.0500239999999934
6.199976000000007,-3.999976000000004
9.299976,-3.4499760000000066
9.299976,-3.699976000000007
9.299976,-3.949976000000007
0.4499760000000066,0.9000239999999948
0.4499760000000066,0.6500239999999948
0.4499760000000066,0.4000239999999948
0.4499760000000066,0.1500239999999948
0.4499760000000066,-0.0999760000000051
0.4499760000000066,-0.3499760000000051
0.4499760000000066,-0.5999760000000052
9.199976000000008,-1.6999760000000066
9.199976000000008,-1.9499760000000064
9.799976,-3.749976000000004
9.799976,-3.999976000000004
9.149976000000002,-0.3999760000000023
9.149976000000002,-0.6499760000000023
9.149976000000002,-0.8999760000000023
6.949976000000007,2.950023999999999
6.949976000000007,2.700023999999999
6.949976000000007,2.450023999999999
1.8499760000000047,2.250023999999996
6.949976000000007,2.200023999999999
1.8499760000000047,2.000023999999996
9.499976000000004,-0.1499760000000023
9.499976000000004,-0.3999760000000023
9.499976000000004,-0.6499760000000023
9.499976000000004,-0.8999760000000023
4.649976000000002,2.0500239999999934
8.149976000000002,-3.499976000000004
8.149976000000002,-3.749976000000004
8.149976000000002,-3.999976000000004
6.999976000000004,-2.4499760000000066
7.799976000000001,0.7500239999999962
7.799976000000001,0.5000239999999962
0.4499760000000066,1.3000239999999934
0.4499760000000066,1.0500239999999934
5.249976000000004,-2.049976000000001
5.849976000000005,1.9000239999999948
5.849976000000005,1.6500239999999948
5.849976000000005,1.4000239999999948
5.849976000000005,1.1500239999999948
5.549976000000001,-2.1499760000000023
3.1499760000000023,3.000023999999996
6.949976000000007,3.6000239999999977
6.949976000000007,3.8500239999999977
6.949976000000007,3.3500239999999977
6.949976000000007,3.1000239999999977
1.549976000000001,0.8500239999999977
1.549976000000001,0.6000239999999977
1.549976000000001,0.3500239999999976
1.549976000000001,0.1000239999999976
1.549976000000001,-0.1499760000000023
1.549976000000001,-0.3999760000000023
1.549976000000001,-0.6499760000000023
1.549976000000001,-0.8999760000000023
4.699976000000007,1.950023999999999
4.699976000000007,1.700023999999999
4.699976000000007,1.450023999999999
4.699976000000007,1.200023999999999
9.749976000000004,2.450023999999999
9.749976000000004,2.200023999999999
4.999976000000004,1.8500239999999977
4.999976000000004,1.6000239999999977
4.999976000000004,1.3500239999999977
4.999976000000004,1.1000239999999977
7.149976000000002,2.900023999999995
7.149976000000002,2.650023999999995
7.149976000000002,2.400023999999995
7.149976000000002,2.150023999999995
-0.8000239999999934,-0.9999760000000038
9.199976000000008,-2.749976000000004
9.199976000000008,-2.999976000000004
7.799976000000001,1.9000239999999948
7.799976000000001,1.6500239999999948
7.799976000000001,1.4000239999999948
7.799976000000001,1.1500239999999948
-0.5000239999999962,0.9000239999999948
-0.5000239999999962,0.6500239999999948
-0.5000239999999962,0.4000239999999948
-0.5000239999999962,0.1500239999999948
-0.5000239999999962,-0.0999760000000051
-0.5000239999999962,-0.5999760000000052
5.249976000000004,-1.1499760000000023
5.249976000000004,-1.3999760000000023
5.249976000000004,-1.6499760000000023
5.249976000000004,-1.8999760000000023
9.499976000000004,-2.099976000000005
5.549976000000001,-1.2499760000000038
5.549976000000001,-1.4999760000000038
5.549976000000001,-1.7499760000000038
5.549976000000001,-1.999976000000004
8.949976000000007,-1.5999760000000052
8.949976000000007,-1.8499760000000047
3.299976000000001,-3.1499760000000023
3.299976000000001,-3.6499760000000014
3.299976000000001,-3.8999760000000014
6.299976000000001,2.8500239999999977
6.299976000000001,2.6000239999999977
6.299976000000001,2.3500239999999977
6.299976000000001,2.1000239999999977
3.249976000000004,-2.249976000000004
3.249976000000004,-2.499976000000004
3.249976000000004,-2.749976000000004
8.949976000000007,1.9000239999999948
8.949976000000007,1.6500239999999948
8.949976000000007,1.4000239999999948
8.949976000000007,1.1500239999999948
3.249976000000004,-2.999976000000004
4.049976000000001,0.9500239999999992
4.049976000000001,0.7000239999999991
4.049976000000001,0.4500239999999991
4.049976000000001,0.2000239999999991
4.049976000000001,-0.0499760000000009
4.049976000000001,-0.2999760000000009
4.049976000000001,-0.5499760000000009
2.099976000000005,1.8500239999999977
-0.8000239999999934,1.6500239999999948
2.099976000000005,1.6000239999999977
-0.8000239999999934,1.4000239999999948
2.099976000000005,1.3500239999999977
-0.8000239999999934,1.1500239999999948
7.499976000000004,1.950023999999999
7.499976000000004,1.700023999999999
7.499976000000004,1.450023999999999
7.499976000000004,1.200023999999999
9.199976000000008,-1.0999760000000052
9.199976000000008,-1.3499760000000052
9.199976000000008,-1.5999760000000052
9.199976000000008,-1.8499760000000047
9.499976000000004,-1.1999760000000066
9.499976000000004,-1.4499760000000066
9.499976000000004,-1.6999760000000066
9.499976000000004,-1.9499760000000064
9.849976000000003,-3.049976000000001
9.849976000000003,-3.299976000000001
9.849976000000003,-3.549976000000001
9.849976000000003,-3.799976000000001
-0.6500239999999948,-0.8499760000000052
4.049976000000001,1.8500239999999977
4.049976000000001,1.6000239999999977
4.049976000000001,1.3500239999999977
4.049976000000001,1.1000239999999977
8.649976000000002,-1.999976000000004
2.8999760000000023,2.650023999999995
2.8999760000000023,2.400023999999995
2.8999760000000023,2.150023999999995
1.299976000000001,-3.099976000000005
9.449976000000008,-2.499976000000004
9.449976000000008,-2.749976000000004
-0.5500239999999934,-0.8999760000000023
9.449976000000008,-2.999976000000004
-0.3000239999999934,-0.5999760000000052
0.6499760000000023,0.7500239999999962
0.6499760000000023,0.5000239999999962
0.6499760000000023,0.2500239999999962
0.6499760000000023,2.3999999996249244e-05
0.6499760000000023,-0.2499760000000037
0.6499760000000023,-0.4999760000000037
4.449976000000007,-2.499976000000004
9.849976000000003,-2.1499760000000023
9.849976000000003,-2.3999760000000023
9.849976000000003,-2.6499760000000023
9.849976000000003,-2.8999760000000023
1.3999760000000023,3.1000239999999977
5.199976000000007,1.8500239999999977
5.199976000000007,1.6000239999999977
5.199976000000007,1.3500239999999977
5.199976000000007,1.1000239999999977
8.799976000000001,1.8000239999999934
8.799976000000001,1.5500239999999934
8.799976000000001,1.3000239999999934
8.799976000000001,1.0500239999999934
7.049976000000001,1.950023999999999
7.049976000000001,1.700023999999999
7.049976000000001,1.450023999999999
7.049976000000001,1.200023999999999
3.599976000000005,-2.549976000000001
5.099976000000005,2.1000239999999977
4.599976000000005,0.8000239999999934
4.599976000000005,0.5500239999999934
4.599976000000005,0.3000239999999934
4.599976000000005,0.0500239999999934
4.599976000000005,-0.1999760000000066
4.599976000000005,-0.4499760000000066
9.999976000000004,0.1500239999999948
9.999976000000004,-0.0999760000000051
5.399976000000002,2.750023999999996
5.399976000000002,2.500023999999996
5.399976000000002,2.250023999999996
5.399976000000002,2.000023999999996
9.999976000000004,-0.3499760000000051
0.6499760000000023,1.4000239999999948
0.6499760000000023,1.1500239999999948
9.999976000000004,-0.5999760000000052
-0.9500239999999992,-3.1499760000000023
2.349976000000005,-2.599976000000005
2.6499760000000023,-2.6999760000000066
2.6499760000000023,-2.9499760000000066
2.999976000000004,-3.099976000000005
2.999976000000004,-3.349976000000005
2.999976000000004,-3.599976000000005
2.999976000000004,-3.849976000000005
3.749976000000004,0.7500239999999962
3.749976000000004,0.5000239999999962
3.749976000000004,0.2500239999999962
3.749976000000004,2.3999999996249244e-05
3.749976000000004,-0.2499760000000037
3.749976000000004,-0.4999760000000037
4.199976000000007,-0.4499760000000066
7.049976000000001,2.8500239999999977
7.049976000000001,2.6000239999999977
7.049976000000001,2.3500239999999977
7.049976000000001,2.1000239999999977
6.549976000000001,0.8000239999999934
-0.9500239999999992,1.5000239999999962
2.9499760000000066,2.700023999999999
2.9499760000000066,2.450023999999999
9.349976000000003,2.3000239999999934
7.999976000000004,3.200023999999999
5.099976000000005,3.250023999999996
2.9499760000000066,2.200023999999999
9.349976000000003,2.0500239999999934
-0.9500239999999992,1.7500239999999962
-0.9500239999999992,1.2500239999999962
-0.6000239999999977,0.8500239999999977
-0.6000239999999977,0.6000239999999977
9.999976000000004,1.8000239999999934
9.999976000000004,1.5500239999999934
9.999976000000004,1.3000239999999934
1.5999760000000052,-0.5999760000000052
0.3499760000000051,1.450023999999999
0.3499760000000051,1.200023999999999
1.5999760000000052,-0.8499760000000052
7.099976000000005,0.9000239999999948
7.099976000000005,0.6500239999999948
0.9999760000000038,0.9500239999999992
0.9999760000000038,0.7000239999999991
